title,singers,album,download_link,directors,year,film,cast
Maine Tujhe Dekha,"['Sonu Nigam', 'Alka Yagnik']",Akhiyon Se Goli Maare,http://www.youtube.com/watch?v=UNOvmdTYPP4,['Anand - Milind'],2002,Akhiyon Se Goli Maare,
Rabba O Rabba,"['Udit Narayan', 'Alka Yagnik']",Akhiyon Se Goli Maare,https://www.youtube.com/watch?v=P9pBbnaCIi0,['Anand - Milind'],2002,Akhiyon Se Goli Maare,
Akkh Jo Tujhse Lad Gayi Re,"['Sonu Nigam', 'Jaspinder Narula']",Akhiyon Se Goli Maare,https://www.youtube.com/watch?v=0Ln0BQ9a9aY,['Anand Raj Anand'],2002,Akhiyon Se Goli Maare,
Thumka Laga Ke Naacho,"['Sonu Nigam', 'Vinod Rathod', 'Sanjeevani']",Akhiyon Se Goli Maare,http://www.youtube.com/watch?v=C353QLAf9TU,['Dilip Sen - Sameer Sen'],2002,Akhiyon Se Goli Maare,
Masoom Chehra (Duet),"['Sonu Nigam', 'Alka Yagnik']",Ansh,https://www.youtube.com/watch?v=YV3u8y_o3d4,['Nadeem - Shravan'],2002,Ansh,
Hum Apni Taraf Se,"['Alka Yagnik', 'Kumar Sanu']",Ansh,https://www.youtube.com/watch?v=OKiqq9xh0JI,['Nadeem - Shravan'],2002,Ansh,
Dhoom Machi Hai,"['Udit Narayan', 'Dimple Verma']",Ansh,https://www.youtube.com/watch?v=EVLroefWy-g,['Nadeem - Shravan'],2002,Ansh,
Mumbai Mein,"['KK', 'Hozef', 'Tauseef Akhtar']",Ansh,https://www.youtube.com/watch?v=6Dsarl41Qlw,['Nadeem - Shravan'],2002,Ansh,
Beech Bajaria,['Sapna Awasthi'],Ansh,https://www.youtube.com/watch?v=VOZEBZKd2Pc,['Nadeem - Shravan'],2002,Ansh,
Sirf Sunday Ko,['Kavita Krishnamurthy'],Ansh,https://www.youtube.com/watch?v=qdXJAWxr2H0,['Nadeem - Shravan'],2002,Ansh,
Desh Ko Yaro,['Mohammed Aziz'],Ansh,https://www.youtube.com/watch?v=WjL2F5-HlNs,['Nadeem - Shravan'],2002,Ansh,
Masoom Chehra (Male),['Sonu Nigam'],Ansh,https://www.youtube.com/watch?v=A08fiz75Ppk,['Nadeem - Shravan'],2002,Ansh,
Awara Paagal Deewana,"['Shaan', 'Sunidhi Chauhan']",Awara Paagal Deewana,https://www.youtube.com/watch?v=R-Nalc3VOGc,['Anu Malik'],2002,Awara Paagal Deewana,
Jise Hansna Rona Hai,"['Sonu Nigam', 'Alka Yagnik', 'Shaan', 'Udit Narayan', 'Sarika Kapoor']",Awara Paagal Deewana,http://www.youtube.com/watch?v=3nJ_mzFjD1c,['Anu Malik'],2002,Awara Paagal Deewana,
Maine To Khai Kasam,"['Sunidhi Chauhan', 'Abhijeet']",Awara Paagal Deewana,http://www.youtube.com/watch?v=ZAh6Nj0EIPU,['Anu Malik'],2002,Awara Paagal Deewana,
More Sawariya,"['Sunidhi Chauhan', 'Shaan', 'Anu Malik']",Awara Paagal Deewana,https://www.youtube.com/watch?v=eYeJmQFvcrc,['Anu Malik'],2002,Awara Paagal Deewana,
Yeh Tune Kya Kiya,"['Sonu Nigam', 'Anuradha Paudwal']",Awara Paagal Deewana,https://www.youtube.com/watch?v=5Kszp77zokE,['Anu Malik'],2002,Awara Paagal Deewana,
Ya Habibi,"['Anu Malik', 'Adnan Sami', 'Sunidhi Chauhan', 'Shabbir Kumar', 'George Moawad']",Awara Paagal Deewana,http://www.youtube.com/watch?v=2QecUAxM524,['Anu Malik'],2002,Awara Paagal Deewana,
Bura Wo Manegi,['Ashwani Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=VRIZjI0-4Cs,['Rajesh Gupta'],2002,,
Masti Luta Raha Hai,"['Ashwani Narula', 'Jaspinder Narula']",Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=YoihmNCaHpM,['Rajesh Gupta'],2002,,
Dosti Kar Lo,['Ashwani Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=xzGFYWD1uMY,['Rajesh Gupta'],2002,,
Dekha Tujhe,['Jaspinder Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=lJScs6C-HMA,['Rajesh Gupta'],2002,,
Tod Kar Dil Ye Mera,['Ashwani Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=yA0CsdrJ-iA,['Rajesh Gupta'],2002,,
Mujhe Ek Ladke Ki Yaad Aa Rahi Hai,['Jaspinder Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=L4zYqfD3tOw,['Rajesh Gupta'],2002,,
Baahon Mein Meri Aaja,['Ashwani Narula'],Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=qrZWT4qOu1E,['Rajesh Gupta'],2002,,
Dil Ki Lagi,"['Jaspinder Narula', 'Ashwani Narula']",Baahon Mein Meri Aaja,http://www.youtube.com/watch?v=X7o7QI7Zkvc,['Rajesh Gupta'],2002,,
Badhaai Ho Badhaai,['Udit Narayan'],Badhaai Ho Badhaai,https://www.youtube.com/watch?v=qj_pb-uzurg,['Anu Malik'],2002,Badhaai Ho Badhaai,
Teri Zindagi Mein Pyar Hai - II,['Alka Yagnik'],Badhaai Ho Badhaai,https://www.youtube.com/watch?v=k37c3waRrUI,['Anu Malik'],2002,Badhaai Ho Badhaai,
Dil Bata Mere Dil Bata,['Sonu Nigam'],Badhaai Ho Badhaai,https://www.youtube.com/watch?v=gqHQdffe2ok,['Anu Malik'],2002,Badhaai Ho Badhaai,
Jogan Jogan,"['Kunal Ganjawala', 'Priti', 'Pinky']",Badhaai Ho Badhaai,https://www.youtube.com/watch?v=vE-Knqv-DoI,['Anu Malik'],2002,Badhaai Ho Badhaai,
Raag Banke Pyaar Chhaye,"['Alka Yagnik', 'Shaan']",Badhaai Ho Badhaai,https://www.youtube.com/watch?v=VjLIWtgPISw,['Anu Malik'],2002,Badhaai Ho Badhaai,
Teri Zindagi Mein Pyar Hai - III,['KK'],Badhaai Ho Badhaai,https://www.youtube.com/watch?v=41on9YKY0rA,['Anu Malik'],2002,Badhaai Ho Badhaai,
Tension Ko Thokar Maar,['Vinod Rathod'],Be-Lagaam,https://www.youtube.com/watch?v=zIGvUuBN2bw,['Amar - Ackbar'],2002,Be-Lagaam,
Aaja Aaja Dil Leja,['Jaspinder Narula'],Be-Lagaam,https://www.youtube.com/watch?v=I7QtXp3Kq-o,['Amar - Ackbar'],2002,Be-Lagaam,
Swarg Ke Jaisa Roop Hai Tera,"['Kavita Krishnamurthy', 'Udit Narayan']",Be-Lagaam,https://www.youtube.com/watch?v=clFE4Pe4K6Y,['Amar - Ackbar'],2002,Be-Lagaam,
Tujhe Kaise Bhulaoon,['Sonu Nigam'],Be-Lagaam,https://www.youtube.com/watch?v=VcpWOgct7OA,['Amar - Ackbar'],2002,Be-Lagaam,
Nigahon Mein Ho,"['Kavita Krishnamurthy', 'Sonu Nigam']",Bharat Bhagya Vidhata,https://www.youtube.com/watch?v=ztI2WJeMUx0,['Hriju Roy'],2002,Bharat Bhagya Vidhata,
Rang Rang,"['Sonu Nigam', 'Alisha Chinai']",Bollywood Hollywood,http://www.youtube.com/watch?v=vH1qfK2n_nE,['Sandeep Chowta'],2002,,
Sooni Hawa (Male),['Sonu Nigam'],Bollywood Hollywood,http://www.youtube.com/watch?v=_Kj7wj9DBZU,['Sandeep Chowta'],2002,,
Dil Kabootarkhana Hai,['Sonu Nigam'],Bollywood Hollywood,http://www.youtube.com/watch?v=FzQCWPRlWqs,['Sandeep Chowta'],2002,,
Krishna Hare (Female),['Sowmya Raoh'],Bollywood Hollywood,http://www.youtube.com/watch?v=SFFCGeVDrbI,['Sandeep Chowta'],2002,,
Sona Sona Roop Hai,"['Sonu Nigam', 'Alisha Chinai']",Bollywood Hollywood,http://www.youtube.com/watch?v=j2uN5Jeblf4,['Sandeep Chowta'],2002,,
Love's Never Easy,['Raj Ghatak'],Bombay Dreams,https://www.youtube.com/watch?v=jhKHeCdLbKg,['A.R. Rahman'],2002,,
Happy Endings,"['Preeya Kalidas', 'Dalip Tahil']",Bombay Dreams,https://www.youtube.com/watch?v=p51I1hqwhxQ,['A.R. Rahman'],2002,,
Ooh La La,['Andrew Playfoot'],Bombay Dreams,https://www.youtube.com/watch?v=cO-spKSbKk0,['A.R. Rahman'],2002,,
Shakalaka Baby,"['Preeya Kalidas', 'Raza Jaffrey']",Bombay Dreams,https://www.youtube.com/watch?v=Jv-JfLGil7E,['A.R. Rahman'],2002,,
Are You Sure You Want To Be Famous?,"['Preeya Kalidas', 'Raza Jaffrey']",Bombay Dreams,https://www.youtube.com/watch?v=EZLjLfbj8Es,['A.R. Rahman'],2002,,
Chhaiya Chhaiya,"['Sukhwinder Singh', 'Sapna Awasthi']",Bombay Dreams,https://www.youtube.com/watch?v=6Ly5rCHPc3U,['A.R. Rahman'],2002,,
How Many Stars,"['Preeya Kalidas', 'Raza Jaffrey']",Bombay Dreams,https://www.youtube.com/watch?v=0iciJswm7F0,['A.R. Rahman'],2002,,
Closer Than Ever,"['Preeya Kalidas', 'Raza Jaffrey']",Bombay Dreams,http://www.youtube.com/watch?v=DmwuxTrGK20,['A.R. Rahman'],2002,,
The Journey Home,"['Raza Jaffrey', 'A.R. Rahman']",Bombay Dreams,https://www.youtube.com/watch?v=3TI3hUy8q-U,['A.R. Rahman'],2002,,
Wedding Qawwali,"['Sukhwinder Singh', 'A.R. Rahman']",Bombay Dreams,https://www.youtube.com/watch?v=Sml7s5QCcVs,['A.R. Rahman'],2002,,
Masti Masti,"['Sonu Nigam', 'Alka Yagnik']",Chalo Ishq Ladaaye,http://www.youtube.com/watch?v=khcLGIVHA7w,['Himesh Reshammiya'],2002,Chalo Ishq Ladaaye,
Tujhko Hi Dulhan Banaaonga,"['Sonu Nigam', 'Alka Yagnik']",Chalo Ishq Ladaaye,http://www.youtube.com/watch?v=ZmANxE2IzRo,['Himesh Reshammiya'],2002,Chalo Ishq Ladaaye,
Chalo Ishq Ladayen,"['Sonu Nigam', 'Alka Yagnik']",Chalo Ishq Ladaaye,http://www.youtube.com/watch?v=suLdBx9f2wQ,['Himesh Reshammiya'],2002,Chalo Ishq Ladaaye,
Aa Pyaar Karen Bindas,['Sonu Nigam'],Chalo Ishq Ladaaye,http://www.youtube.com/watch?v=kK_ccBtOPhY,['Himesh Reshammiya'],2002,Chalo Ishq Ladaaye,
Pyaar Ka Funda,"['Sonu Nigam', 'Kavita Krishnamurthy']",Chalo Ishq Ladaaye,http://www.youtube.com/watch?v=RTLxUDGh99M,['Himesh Reshammiya'],2002,Chalo Ishq Ladaaye,
Chandni Raatein,['Ali Haider'],Chandni Raatein,http://www.youtube.com/watch?v=yRU0SAlsFZw,['Ali Haider'],2002,,
Chhal,['KK'],Chhal,https://www.youtube.com/watch?v=0qgoQ_rGamw,['Viju Shah'],2002,Chhal,
Chup Chaap (Female),['Sadhna Sargam'],Chhal,https://www.youtube.com/watch?v=XqUcT-_q280,['Viju Shah'],2002,Chhal,
Dil Jhanjhanale Jaane Jaana,['Asha Bhosle'],Chhal,https://www.youtube.com/watch?v=vD9LWqmj_0I,['Viju Shah'],2002,Chhal,
Chadh Gayi Chadh Gayi,"['Sonu Nigam', 'Anuradha Sriram']",Chor Machaaye Shor,http://www.youtube.com/watch?v=ruYNjf6waIk,['Anu Malik'],2002,Chor Machaaye Shor,
Aankhein Hain Teri Badi,"['Udit Narayan', 'Dimple Verma']",Chor Machaaye Shor,http://www.youtube.com/watch?v=BMWK5mWB8oA,['Anu Malik'],2002,Chor Machaaye Shor,
Tum Tata Ho Ya Birla,"['Vinod Rathod', 'Anuradha Sriram']",Chor Machaaye Shor,http://www.youtube.com/watch?v=sm3XxAsiIfU,['Anu Malik'],2002,Chor Machaaye Shor,
Chor Machaye Shor,['Sonu Nigam'],Chor Machaaye Shor,https://www.youtube.com/watch?v=ESe_6ScCKBo,['Anu Malik'],2002,Chor Machaaye Shor,
Kaan Ke Neeche Bajaa,"['Vinod Rathod', 'Anuradha Sriram']",Chor Machaaye Shor,http://www.youtube.com/watch?v=2zI4NNm1GS4,['Anu Malik'],2002,Chor Machaaye Shor,
Ishqan Ishqan Ho Gayi,"['Adnan Sami', 'Sunidhi Chauhan']",Chor Machaaye Shor,http://www.youtube.com/watch?v=U8p8Bcxo_9M,['Anu Malik'],2002,Chor Machaaye Shor,
Khallas,"['Asha Bhosle', 'Sudesh Bhosle', 'Sapna Awasthi']",Company,http://www.youtube.com/watch?v=vt8cSLswQWc&feature=plcp,['Sandeep Chowta'],2002,Company,
Tumse Kitna Pyar,['Altaf Raja'],Company,http://www.youtube.com/watch?v=FX1y7SU7ygs&feature=plcp,['Sandeep Chowta'],2002,Company,
Pyar Pyar Mein,"['Sonali Bajpai', 'Babul Supriyo']",Company,http://www.youtube.com/watch?v=aORIMTjBaxg,['Sandeep Chowta'],2002,Company,
Aankhon Mein,['Sowmya Raoh'],Company,http://www.youtube.com/watch?v=D-08_B2YAWM&feature=plcp,['Sandeep Chowta'],2002,Company,
Khallas (Remix),"['Asha Bhosle', 'Sudesh Bhosle', 'Sapna Awasthi']",Company,http://www.youtube.com/watch?v=w0Ra9IkNWt4&feature=plcp,['Sandeep Chowta'],2002,Company,
Sab Ganda Hai Par Dhandha Hai Ye,['Sandeep Chowta'],Company,http://www.youtube.com/watch?v=3JzH50wPDLo&feature=plcp,['Sandeep Chowta'],2002,Company,
Pyar Se Pyare Tum Ho (Duet),"['Sonu Nigam', 'Kavita Krishnamurthy']",Deewangee,http://www.youtube.com/watch?v=UdsY881U_uo,['Ismail Darbar'],2002,Deewangee,
Hai Ishq Khata,"['Jaspinder Narula', 'Kunal Ganjawala']",Deewangee,http://www.youtube.com/watch?v=ih_yb3oSnfU,['Ismail Darbar'],2002,Deewangee,
Yeh Taazgi Yeh Saadgi (Deewangee),['Sunidhi Chauhan'],Deewangee,http://www.youtube.com/watch?v=lUljjma6f6g,['Ismail Darbar'],2002,Deewangee,
Saat Suron Ka (Duet),"['Udit Narayan', 'Kavita Krishnamurthy']",Deewangee,http://www.youtube.com/watch?v=EINj9C9dRis,['Ismail Darbar'],2002,Deewangee,
Saansen Saansen Hain,"['Sonu Nigam', 'Kavita Krishnamurthy']",Deewangee,http://www.youtube.com/watch?v=brCLDR-3aCU,['Ismail Darbar'],2002,Deewangee,
Dholi O Dholi,"['Babul Supriyo', 'Kavita Krishnamurthy']",Deewangee,http://www.youtube.com/watch?v=FfrVPUAbY8Q,['Ismail Darbar'],2002,Deewangee,
Ai Ajnabi,['Sunidhi Chauhan'],Deewangee,http://www.youtube.com/watch?v=hQRLoresKR0,['Ismail Darbar'],2002,Deewangee,
Pyar Se Pyare Tum Ho (Sad),['Sonu Nigam'],Deewangee,https://www.youtube.com/watch?v=jIXHC3Afa9Y,['Ismail Darbar'],2002,Deewangee,
Saat Suron Ka (Female),['Kavita Krishnamurthy'],Deewangee,https://www.youtube.com/watch?v=xCMdcnSgAEw,['Ismail Darbar'],2002,Deewangee,
Yeh Taazgi Yeh Saadgi (Deewangee),"['KK', 'Mahalakshmi Iyer']",Deewangee,https://www.youtube.com/watch?v=C_cgK09pDYQ,['Ismail Darbar'],2002,Deewangee,
Om Jayo Maa Ashapura,"['Shreya Ghoshal', 'Amey Date', 'S. Prashant']",Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=E4LW7aS6svI,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Dabe Paon Se Woh,"['Parthiv Gohil', 'S.P. Sailaja', 'Vinod Rathod']",Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=A_ZGIJQ-M8E,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Mitti Aag Hawa Pani Se,['Sukhwinder Singh'],Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=HCGeSZPTPTo,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Ik Phool Mein Chhupi Bahaar Ho Tum,"['Mohammad Salamat', 'Shreya Ghoshal']",Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=fEmekEqfdbc,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Kadam Kadam Pe Sar Ko Jhuka Ke,"['S.P. Sailaja', 'S. Prashant']",Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=nKNQIvLD_6s,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Taaron Ki Odh Ke Jhilmil,"['Shreya Ghoshal', 'Amey Date', 'Parthiv Gohil']",Desh Devi - Maa Ashapura,https://www.youtube.com/watch?v=xPbWoDeE_b0,['Ismail Darbar'],2002,Desh Devi - Maa Ashapura,
Silsila Ye Chaahat Ka,['Shreya Ghoshal'],Devdas,https://www.youtube.com/watch?v=8qhkBTGE_Wo,['Ismail Darbar'],2002,Devdas,
Maar Dala,['Kavita Krishnamurthy'],Devdas,https://www.youtube.com/watch?v=AX1ro0AJk_I,['Ismail Darbar'],2002,Devdas,
Bairi Piya,"['Udit Narayan', 'Shreya Ghoshal']",Devdas,https://www.youtube.com/watch?v=zzJE78-dlcA,['Ismail Darbar'],2002,Devdas,
Kaahe Chhed Mohe,"['Madhuri Dixit', 'Birju Maharaj', 'Kavita Krishnamurthy']",Devdas,http://www.youtube.com/watch?v=QfAFHZ2usIo&feature=plcp,['Birju Maharaj'],2002,Devdas,
Chhalak Chhalak,"['Udit Narayan', 'Vinod Rathod', 'Shreya Ghoshal']",Devdas,https://www.youtube.com/watch?v=azbrgGSZH4M,['Ismail Darbar'],2002,Devdas,
Hamesha Tumko Chaha,"['Udit Narayan', 'Kavita Krishnamurthy']",Devdas,https://www.youtube.com/watch?v=mcILZ21m6Wk,['Ismail Darbar'],2002,Devdas,
Woh Chand Jaisi Ladki,['Udit Narayan'],Devdas,http://www.youtube.com/watch?v=GXHFrm5_SNg,['Ismail Darbar'],2002,Devdas,
Morey Piya,"['Jaspinder Narula', 'Shreya Ghoshal']",Devdas,https://www.youtube.com/watch?v=hwMM21jGdHs,['Ismail Darbar'],2002,Devdas,
Dola Re Dola,"['Shreya Ghoshal', 'Kavita Krishnamurthy', 'KK']",Devdas,http://www.youtube.com/watch?v=mmV_kWtkbPI&feature=plcp,['Ismail Darbar'],2002,Devdas,
Mohabbat Dil Ka Sukoon,"['Alka Yagnik', 'Kumar Sanu', 'Udit Narayan']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=z24_NpdiJ9w,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Dil Laga Liya Maine Tumse Pyar Karke,"['Alka Yagnik', 'Udit Narayan']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=dowA9RBs5Wk,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
O Sahiba O Sahiba,"['Kavita Krishnamurthy', 'Sonu Nigam']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=Po8sjYmTpgo,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Chhaaya Hai Jo Dil,"['Kavita Krishnamurthy', 'Shaan']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=3pHVQHWJol0,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Dil Hai Tumhaara,"['Alka Yagnik', 'Kumar Sanu', 'Udit Narayan']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=iIqou2YxDDw,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Chahe Zubaan Se,"['Alka Yagnik', 'Sonu Nigam']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=6wVcsOemxbQ,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Kasam Khake Kaho,"['Alka Yagnik', 'Kumar Sanu']",Dil Hai Tumhaara,https://www.youtube.com/watch?v=iyF5LIR-z1o,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
Kabhi Hasna Hai Kabhi,['Tauseef Akhtar'],Dil Hai Tumhaara,https://www.youtube.com/watch?v=_PriJjAnFfc,['Nadeem - Shravan'],2002,Dil Hai Tumhaara,
In Nasheeli Aankhon Mein,"['Anuradha Paudwal', 'Nitin Mukesh']",Dil Mera Dhadkan Teri,http://www.youtube.com/watch?v=S4pnUrvBNfo,['Vaishnav Deva'],2002,,
Akhiyon Mein Akhiyaan Daal Ke,"['Anuradha Paudwal', 'Nitin Mukesh']",Dil Mera Dhadkan Teri,http://www.youtube.com/watch?v=VH3_i4Y8X-k,['Vaishnav Deva'],2002,,
O Haseena Zulfonwali,"['Abhijeet', 'Sunidhi Chauhan']",Dil Vil Pyar Vyar,https://www.youtube.com/watch?v=HwYeAtM47KE,['R.D. Burman'],2002,Dil Vil Pyar Vyar,
Yaadon Ki Baarat,['Kumar Sanu'],Dil Vil Pyar Vyar,https://www.youtube.com/watch?v=72tvFIR4qOs,['R.D. Burman'],2002,Dil Vil Pyar Vyar,
Tum Bin Jaoon Kahan,['Hariharan'],Dil Vil Pyar Vyar,https://www.youtube.com/watch?v=ECyJkf0cBM4,['R.D. Burman'],2002,Dil Vil Pyar Vyar,
O Hansini,['Hariharan'],Dil Vil Pyar Vyar,https://www.youtube.com/watch?v=cz6rNRdjAVI,['R.D. Burman'],2002,Dil Vil Pyar Vyar,
Gum Hai Kisi Ke Pyar Mein,"['Hariharan', 'Kavita Krishnamurthy']",Dil Vil Pyar Vyar,https://www.youtube.com/watch?v=puWdHc0PMrQ,['R.D. Burman'],2002,Dil Vil Pyar Vyar,
