title,singers,album,download_link,directors,year,film,cast
Tere Ishq Mein (Duet),"['Kunal Ganjawala', 'Asha Bhosle']",30 Minutes,https://www.youtube.com/watch?v=OJro54WvlfQ,['Sanjay Dhoop Mishra'],2016,30 Minutes,
Tere Ishq Mein (Male),['Kunal Ganjawala'],30 Minutes,https://www.youtube.com/watch?v=UNxV_ENAH-s,['Sanjay Dhoop Mishra'],2016,30 Minutes,
Yaqeen,['Sonu Nigam'],31st October,https://www.youtube.com/watch?v=meIxKRPjpGs,['Vijay Verma'],2016,31st October,
Maula,"['Ustad Ghulam Mustafa Khan', 'Vijay Verma']",31st October,https://www.youtube.com/watch?v=sY6nOxCwkeM,['Vijay Verma'],2016,31st October,
Umeed (Reprise),['Babbu Maan'],31st October,https://www.youtube.com/watch?v=28VtHU9OoYU,['Vijay Verma'],2016,31st October,
Ae Raju,['6 Pack Band'],6 Pack Band,https://www.youtube.com/watch?v=c3oteSP2OHI,['Shamir Tandon'],2016,,
Sab Rab De Bande,"['6 Pack Band', 'Sonu Nigam']",6 Pack Band,https://www.youtube.com/watch?v=tJVCokSDjmA,['Shamir Tandon'],2016,,
Sab Rab De Bande (Acoustic),"['Sonu Nigam', '6 Pack Band']",6 Pack Band,https://www.youtube.com/watch?v=x4isiasjOBc,['Shamir Tandon'],2016,,
Tere Naina,"['Mohammed Irfan', 'Sarodee Borah']",7 Hours To Go,https://www.youtube.com/watch?v=QLUOD6Fnqng,['Sugat - Shubham'],2016,7 Hours To Go,
Zinda Hota Main,"[""Nikhil D'Souza""]",7 Hours To Go,https://www.youtube.com/watch?v=6dl4Aadg3_U,['Sugat - Shubham'],2016,7 Hours To Go,
Zinda Hota Main (Reprise),['Jubin Nautiyal'],7 Hours To Go,https://www.youtube.com/watch?v=-QXyUfiP39c,['Sugat - Shubham'],2016,7 Hours To Go,
Dalinder Dance,['Hanif Shaikh'],7 Hours To Go,https://www.youtube.com/watch?v=AOl9YPxXCw4,['Hanif Shaikh'],2016,7 Hours To Go,
Dalinder Dance (Remix),['Hanif Shaikh'],7 Hours To Go,https://www.youtube.com/watch?v=ycw-e-As3AA,['Hanif Shaikh'],2016,7 Hours To Go,
A Flying Jatt,"['Raftaar', 'Mansheel Gujral', 'Tanishka Sanghvi']",A Flying Jatt,https://www.youtube.com/watch?v=N8ja3PHlsjs,['Sachin - Jigar'],2016,A Flying Jatt,
Toota Jo Kabhi Tara,"['Atif Aslam', 'Sumedha Karmahe']",A Flying Jatt,https://www.youtube.com/watch?v=GTOdXVfrXF0,['Sachin - Jigar'],2016,A Flying Jatt,
Khair Mangda Main Teri,['Atif Aslam'],A Flying Jatt,https://www.youtube.com/watch?v=e_48HvLCHD0,['Sachin - Jigar'],2016,A Flying Jatt,
Bhangda Pa,"['Vishal Dadlani', 'Divya Kumar', 'Asees Kaur']",A Flying Jatt,https://www.youtube.com/watch?v=RpeDkxtdvho,['Sachin - Jigar'],2016,A Flying Jatt,
Beat Pe Booty,"['Sachin Sanghvi', 'Jigar Saraiya', 'Vayu', 'Kanika Kapoor']",A Flying Jatt,https://www.youtube.com/watch?v=dI_mRxrr2fk,['Sachin - Jigar'],2016,A Flying Jatt,
Raj Karega Khalsa,"['Daler Mehndi', 'Navraj Hans']",A Flying Jatt,https://www.youtube.com/watch?v=gftrEAfkK9U,['Sachin - Jigar'],2016,A Flying Jatt,
Toota Jo Kabhi Tara (Remix),"['Atif Aslam', 'Sumedha Karmahe']",A Flying Jatt,https://www.youtube.com/watch?v=m3e9hATjzSI,['Sachin - Jigar'],2016,A Flying Jatt,
Beat Pe Booty (Remix),"['Sachin Sanghvi', 'Jigar Saraiya', 'Vayu', 'Kanika Kapoor']",A Flying Jatt,https://www.youtube.com/watch?v=HE8PB1Y-dFg,['Sachin - Jigar'],2016,A Flying Jatt,
Long Night,"['Shivangi Bhayana', 'Ikka Singh']",A Scandall,https://www.youtube.com/watch?v=Sz8mQNLrx9k,"['Ikka Singh', 'Arko Pravo Mukherjee']",2016,A Scandall,
Labon Se - I,"['Jubin Nautiyal', 'Sukriti Kakkar']",A Scandall,https://www.youtube.com/watch?v=cFRtejU9FsU,['Amjad - Nadeem'],2016,A Scandall,
ATM,['Baba Sehgal'],ATM,https://www.youtube.com/watch?v=FpSLV1wtJj0&t=5s,['Baba Sehgal'],2016,,
Aa Chalein,"['Rahul Pandey', 'Shivangi Bhayana']",Aa Chalein,https://www.youtube.com/watch?v=-2OBUOUxySI,['C.H. Manish'],2016,,
Aaina,['Sagar Agri'],Aaina,https://www.youtube.com/watch?v=ssSjokumlYs,['Peddy Jey'],2016,,
Aaja Dance Floor Pe,['Jasmine Sandlas'],Aaja Dance Floor Pe,https://www.youtube.com/watch?v=SpfJl-fRnWE,['Ramji Gulati'],2016,,
Ek Dheema Zeher,['Ravi Choudhry'],Aakhir Kab Tak,https://www.youtube.com/watch?v=sNZodECNdUM,['Jayant Aryan'],2016,Aakhir Kab Tak,
Hoon Bekaraar,['Sarodee Borah'],Aakhir Kab Tak,https://www.youtube.com/watch?v=1mDTJomwUqM,['Jayant Aryan'],2016,Aakhir Kab Tak,
Jaagi Jaagi Raaton Mein,"['Mamta Singh', 'Abid Jamal']",Aakhir Kab Tak,https://www.youtube.com/watch?v=LrQ4mTfAO6s,['Jayant Aryan'],2016,Aakhir Kab Tak,
Mehandi,"['Saket', 'Sarika - I']",Aakhir Kab Tak,https://www.youtube.com/watch?v=QbiUitUYBQ4,['Jayant Aryan'],2016,Aakhir Kab Tak,
UP Bihar,"['Pawan Mishra', 'Pushplata']",Aakhir Kab Tak,https://www.youtube.com/watch?v=_tCHeGpQK54,['Jayant Aryan'],2016,Aakhir Kab Tak,
Aankhon Mein Aake,"['Munawar Ali', 'Shraddha - I']",Aakhri Sauda,https://www.youtube.com/watch?v=3amHMugyiGc,['Raja Ali'],2016,Aakhri Sauda,
Teri Adaa Teri Nazar,"['Munawar Ali', 'Vinti Singh']",Aakhri Sauda,https://www.youtube.com/watch?v=nPGrPHEBXJ4,['Raja Ali'],2016,Aakhri Sauda,
Koi Bole Darling Koi Sweet Heart,['Saloni'],Aakhri Sauda,https://www.youtube.com/watch?v=phmH-QvL2L8,['Raja Ali'],2016,Aakhri Sauda,
Dheere Dheere Kholoongi Raaz Jawani Ka,['Vinti Singh'],Aakhri Sauda,https://www.youtube.com/watch?v=f-y0MRuOLmc,['Raja Ali'],2016,Aakhri Sauda,
Dil Ko Churane Aayi Hoon,['Saloni'],Aakhri Sauda,https://www.youtube.com/watch?v=4r03cj49nMs,['Raja Ali'],2016,Aakhri Sauda,
Aap Se Mausiiquii,['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=MElWeapbVA4,['Himesh Reshammiya'],2016,,
Menu Kehn De,['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=4wGCWofgBgc,['Himesh Reshammiya'],2016,,
Tonight,['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=7I_1JQGrcRE,['Himesh Reshammiya'],2016,,
So Much In Love,['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=UVuF4PB75qY,['Himesh Reshammiya'],2016,,
Trippy,"['Himesh Reshammiya', 'Neha Kakkar']",Aap Se Mausiiquii,https://www.youtube.com/watch?v=5jBSbuxmtAE,['Himesh Reshammiya'],2016,,
Every Night And Day,"['Himesh Reshammiya', 'Iulia Vantur']",Aap Se Mausiiquii,https://www.youtube.com/watch?v=ekHY4R2b4kY,['Himesh Reshammiya'],2016,,
Aap Se Maussiiquii (Remix - I),['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=TC5F2fnXzNE,['Himesh Reshammiya'],2016,,
Aap Se Maussiiquii (Remix - II),['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=Ws--_evgYLY,['Himesh Reshammiya'],2016,,
Aap Se Maussiiquii (Tropical Mix),['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=_lI-NW6AHks,['Himesh Reshammiya'],2016,,
Menu Kehn De (House Mix),['Himesh Reshammiya'],Aap Se Mausiiquii,https://www.youtube.com/watch?v=OIDM4_6oWzs,['Himesh Reshammiya'],2016,,
Ganraj Ganpati,['Abhijeet Kosambhi'],Aasra,https://www.youtube.com/watch?v=Zv9vs00spFs,['Abdhesh Goswami'],2016,Aasra,
Mast Hain Aankhen,['Anushka Chadhha'],Aasra,https://www.youtube.com/watch?v=16PFZz6cLqg,['Abdhesh Goswami'],2016,Aasra,
Aasra,['Siddharth Mahadevan'],Aasra,https://www.youtube.com/watch?v=jC_FtsmDidM,['Abdhesh Goswami'],2016,Aasra,
Badi Mushkil Se Mila,['Raghuvir Yadav'],Aasra,https://www.youtube.com/watch?v=1jsJg6Jv9IA,['Abdhesh Goswami'],2016,Aasra,
Aate Jaate Yun Hi,['Meenu Palta'],Aate Jaate Yun Hi,https://www.youtube.com/watch?v=iB8LsLB2zoI,['Sargam - I'],2016,,
Aawariyaan,['Sanket Sane'],Aawariyaan,https://www.youtube.com/watch?v=RAqClO00MWs,['Sanket Sane'],2016,,
Ab Phir Se Jab Baarish,['Darshan Raval'],Ab Phirse Jab Baarish,https://www.youtube.com/watch?v=T36e9-7Ql1E,"['Darshan Raval', 'Rahul Munjariya']",2016,,
Adab Se Pesh Aa Zindagi,['Farhad Bhivandiwala'],Adab Se Pesh Aa Zindagi,https://www.youtube.com/watch?v=EF55bs-goDE,['Anand Bajpai'],2016,,
Aditi Singh Sharma Raaga Trippin,"['Aditi Singh Sharma', ""Suzanne D'Mello"", 'Keshia Braganza', 'Gwen Dias', 'Thomson Andrews', 'Gary Misquitta', 'Alan DeSouza']",Aditi Singh Sharma Raaga Trippin,https://www.youtube.com/watch?v=IXjsYelfNXQ,['Various artists'],2016,,
Ae Dil Hai Mushkil (Tu Safar Mera),['Arijit Singh'],Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=vUCM_0evdQY,['Pritam'],2016,Ae Dil Hai Mushkil,
Raanjhan De Yaar Bulleya,"['Amit Mishra', 'Shilpa Rao']",Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=hXh35CtnSyU,['Pritam'],2016,Ae Dil Hai Mushkil,
Channa Mereya,['Arijit Singh'],Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=284Ov7ysmfA,['Pritam'],2016,Ae Dil Hai Mushkil,
The Breakup Song,"['Arijit Singh', 'Badshaah', 'Jonita Gandhi', 'Nakash Aziz']",Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=CvPdtf8Ijj4,['Pritam'],2016,Ae Dil Hai Mushkil,
Cutipie,"['Nakash Aziz', 'Pradeep Singh Sran']",Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=QrbIx5qBDJk,['Pritam'],2016,Ae Dil Hai Mushkil,
Ali Ali Ali Alizeh,"['Arijit Singh', 'Ash King']",Ae Dil Hai Mushkil,https://www.youtube.com/watch?v=Bu2JHWqO6Qc,['Pritam'],2016,Ae Dil Hai Mushkil,
Socha Naa Sake (Version 1),"['Amaal Malik', 'Arijit Singh', 'Tulsi Kumar']",Airlift,https://www.youtube.com/watch?v=MRtRcTfszjY,['Amaal Malik'],2016,Airlift,
Dil Cheez Tujhe De Di,"['Ankit Tiwari', 'Arijit Singh']",Airlift,https://www.youtube.com/watch?v=BkA0lq-0f14,['Ankit Tiwari'],2016,Airlift,
Aj Mera Nachan Nu Jee Karda,"['Brijesh Shandilya', 'Divya Kumar', 'Amaal Malik']",Airlift,https://www.youtube.com/watch?v=mEYT1FPjWUc,['Amaal Malik'],2016,Airlift,
Tu Bhoola Jise,['KK'],Airlift,https://www.youtube.com/watch?v=fiJWyk_a5HI,['Amaal Malik'],2016,Airlift,
Socha Naa Sake (Version 2),['Arijit Singh'],Airlift,https://www.youtube.com/watch?v=skPuv-EppEg,['Amaal Malik'],2016,Airlift,
Aise Karte Hain Party,['Hard Kaur'],Aise Karte Hai Party,https://www.youtube.com/watch?v=Y6DNk0kZ7D8,['Hard Kaur'],2016,,
Aise Na Dekh,['Milind Gaba'],Aise Na Dekh,https://www.youtube.com/watch?v=23e8whR9LvY,['Milind Gaba'],2016,,
Aji Mera Ghanta,['Muhfaad'],Aji Mera Ghanta,https://www.youtube.com/watch?v=GLHabzrNM7I,['Muhfaad'],2016,,
Rajj Rajj Ke (Version 1),"['Vishal Dadlani', 'Sonakshi Sinha']",Akira,https://www.youtube.com/watch?v=f3UAyGAwzA8,['Vishal - Shekhar'],2016,Akira,
Main Purza Purza Tera,['Arijit Singh'],Akira,https://www.youtube.com/watch?v=rTj7RjNNJiM,['Vishal - Shekhar'],2016,Akira,
Kehkashan Tu Meri,['Shekhar Ravjiani'],Akira,https://www.youtube.com/watch?v=xYcZbsWPFXw,['Vishal - Shekhar'],2016,Akira,
Yeh Aankhen Baadal Kar Den,['Sunidhi Chauhan'],Akira,https://www.youtube.com/watch?v=e3xhSs5cEE4,['Vishal - Shekhar'],2016,Akira,
Rajj Rajj Ke (Remix),"['Nahid Afrin', 'Vishal Dadlani']",Akira,https://www.youtube.com/watch?v=02fh3m_CaH4,['Vishal - Shekhar'],2016,Akira,
All I Need,['Ikka Singh'],All I Need,https://www.youtube.com/watch?v=H3ZK0KdtWG8,['Rajat Nagpal'],2016,,
Allah Bachaaye,['Rupmatii Jolly'],Allah Bachaaye,https://www.youtube.com/watch?v=Yjy8PsGX7LY,['Rupmatii Jolly'],2016,,
Aman,"['Mayank Juyal', 'Disha Garg']",Aman,https://www.youtube.com/watch?v=G7z8VUA0GmU,['Mir'],2016,,
Ameer Baap Ki Beti,['AJ Sohal'],Ameer Baap Ki Beti,https://www.youtube.com/watch?v=lu2x1yfxtZI,['AJ Sohal'],2016,,
Andaaz E Bayaan,['Vineet Dhingra'],Andaaz E Bayaan,https://www.youtube.com/watch?v=UrycWZqthhw,['Raaj Aashoo'],2016,,
Angarey,['Ankkit'],Angarey,https://www.youtube.com/watch?v=D2nb6xgIQ3M,['Swarakshar Band'],2016,,
Ankhiyaan,"['Kanika Kapoor', 'Raxstar']",Ankhiyaan,https://www.youtube.com/watch?v=eA-K9znAWd8,"['Arjuna Harjai', 'Ezu']",2016,,
Annapurna Dharti,['Udit Narayan'],Anna: Kisan Baburao Hazare,https://www.youtube.com/watch?v=LwA4YqIDqC8,['Ravindra Jain'],2016,Anna: Kisan Baburao Hazare,
Ek Shaam Churale Yara,"['Mika Singh', 'Divya Kumar']",Anna: Kisan Baburao Hazare,https://www.youtube.com/watch?v=xgrX5z-OO9k,['Ravindra Jain'],2016,Anna: Kisan Baburao Hazare,
Vande Mataram,['Prithvi Gandharv'],Anna: Kisan Baburao Hazare,https://www.youtube.com/watch?v=dRq2vRrWr_E,['Prithvi Gandharv'],2016,Anna: Kisan Baburao Hazare,
Moro Man Tatar Patar,"['Randeep Bhaskar', 'Pooja Shankar', 'Rahul Mukherjee']",Antarman,https://www.youtube.com/watch?v=xigJ4WwZIFs,"['Rahul Mukherjee', 'Randeep Bhaskar']",2016,,
Allah Hu,['Sukhwinder Singh'],Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=KxRGxN-7vZs,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
Hey Saajaniya,['Sukhwinder Singh'],Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=6Fcm3V_HCqA,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
I Love Myself,"['Vasundhara Das', 'Shaon Basu']",Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=_2w0mjXr3EU,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
Jaane Ye Kya Hua - Part 2,['Hariharan'],Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=v4eCK3z4DKE,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
Meri Zindagi Ka Mita Nishaa,['Kavita Krishnamurthy'],Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=kMg8hO6Rq9Q,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
Tumhe Chahti Hu,"['Kavita Krishnamurthy', 'Shaon Basu']",Ardhangini - Ek Ardhsatya,https://www.youtube.com/watch?v=Vu25Hk-6QbU,['Dinesh Arjuna'],2016,Ardhangini - Ek Ardhsatya,
Asal Hustle,['Naezy'],Asal Hustle,https://www.youtube.com/watch?v=Mre56rwF6Y8,['Sez'],2016,,
Aasan Nahi,['Karnika'],Asan Nahi,https://www.youtube.com/watch?v=NbUJw54b9Mw,['Amit Kumar - I'],2016,,
Ashiqana,['Vaibhav Kashyap'],Ashiqana,https://www.youtube.com/watch?v=4YhTZPCtN34,"['Jiten Singh', 'Aniket Dhingra']",2016,,
Nazdeekiyan,"['Dev Negi', 'Deepali Sathe']",Ashley,https://www.youtube.com/watch?v=yHCFDoOFmXM,['Dushyant Dubey'],2016,Ashley,
Behki Hui Si Raat,['Sunidhi Chauhan'],Ashley,https://www.youtube.com/watch?v=vHVSZ48hFH0,['Dushyant Dubey'],2016,Ashley,
Aaja Nachley,['Nakash Aziz'],Ashley,https://www.youtube.com/watch?v=dGSMyc-J_wM,['Dushyant Dubey'],2016,Ashley,
Slowly Slowly,['Dev Negi'],Ashley,https://www.youtube.com/watch?v=xGPLMm28Ky4,['Dushyant Dubey'],2016,Ashley,
Ashq Na Ho,['Asees Kaur'],Ashq Na Ho,https://www.youtube.com/watch?v=ZpN9EtOrvD8,['Pritam'],2016,,
Tere Naina Mere Naino Se,"['Shaan', 'Palak Muchhal']",Awesome Mausam,https://www.youtube.com/watch?v=JA8VRJDTizA,['Komal Aran Atariya'],2016,Awesome Mausam,
Kaisi Yeh Pyaas Hai,"['KK', 'Priya Bhattacharya']",Awesome Mausam,https://www.youtube.com/watch?v=oO0-7fEjIcQ,['Ishan Ghosh'],2016,Awesome Mausam,
Saathiyaan Saathiyaan Dil Pukare Baar Baar,['Sonu Nigam'],Awesome Mausam,https://www.youtube.com/watch?v=CSOBvCQFbWo,['Komal Aran Atariya'],2016,Awesome Mausam,
Laila Majnu,"['Javed Ali', 'Monali Thakur']",Awesome Mausam,https://www.youtube.com/watch?v=pn4xz8T1ab4,['Mannishankar'],2016,Awesome Mausam,
Wanna Wanna Fun,['Neha Bhasin'],Awesome Mausam,https://www.youtube.com/watch?v=nDnWRN6uLiA,['Mannishankar'],2016,Awesome Mausam,
Talli Doll,"['Benny Dayal', 'Ishan Ghosh', 'Priya Bhattacharya']",Awesome Mausam,https://www.youtube.com/watch?v=Zs1q8Xy_1Qw,['Ishan Ghosh'],2016,Awesome Mausam,
Aye Mere Humsafar (Cover Version),['Prantik Sur'],Aye Mere Humsafar (Cover Version),https://www.youtube.com/watch?v=S6lz5T4y7Hg,"['Prantik Sur', 'Anu Malik']",2016,,
Bol Do Naa Zara,['Armaan Malik'],Azhar,https://www.youtube.com/watch?v=EpEraRui1pc,['Amaal Malik'],2016,Azhar,
Itni Si Baat Hai,"['Arijit Singh', 'Antara Mitra']",Azhar,https://www.youtube.com/watch?v=tucWbkH5WX0,['Pritam'],2016,Azhar,
Oye Oye (Gazar Ne Kiya Hai Ishara),"['Aditi Singh Sharma', 'Armaan Malik']",Azhar,https://www.youtube.com/watch?v=zjDpgqZ0G0M,"['Kalyanji - Anandji', 'DJ Chetas']",2016,Azhar,
Patta Patta Jaanta Hai Ik Tu Hi Na Jaane Haal Mera,"['Sonu Nigam', 'Prakriti Kakkar']",Azhar,https://www.youtube.com/watch?v=Wx6sIhu2Vj4,['Amaal Malik'],2016,Azhar,
Jeetne Ke Liye,['KK'],Azhar,https://www.youtube.com/watch?v=1kG-xcTLJOY,['Amaal Malik'],2016,Azhar,
Aa Jaa Mahi Ve,['Pawni A. Pandey'],BHK Bhalla@Halla.Kom,https://www.youtube.com/watch?v=a99paTIobZU,['Rahul Mishra'],2016,BHK Bhalla@Halla.Kom,
Phalooda,"['Tochi Raina', 'Neeraj Joshi']",BHK Bhalla@Halla.Kom,https://www.youtube.com/watch?v=LAJsJT5RPxg,['Rahul Mishra'],2016,BHK Bhalla@Halla.Kom,
Soniye (Unplugged),"['Rahul Mishra', 'Shivangi Bhayana']",BHK Bhalla@Halla.Kom,https://www.youtube.com/watch?v=MHXJ_LLZOvo,['Rahul Mishra'],2016,BHK Bhalla@Halla.Kom,
Soniye,"['Rahul Mishra', 'Shivangi Bhayana']",BHK Bhalla@Halla.Kom,https://www.youtube.com/watch?v=wykMD29MzEI,['Rahul Mishra'],2016,BHK Bhalla@Halla.Kom,
Sab Tera,"['Armaan Malik', 'Shraddha Kapoor']",Baaghi,https://www.youtube.com/watch?v=fD5AdDH3p6Q,['Amaal Malik'],2016,Baaghi,
Let's Talk About Love,"['Raftaar', 'Neha Kakkar', 'Manj Musik']",Baaghi,https://www.youtube.com/watch?v=nACCUlfnxeo,['Manj Musik'],2016,Baaghi,
Main Nachoon Aaj Chham Chham Chham,"['Meet Bros', 'Monali Thakur']",Baaghi,https://www.youtube.com/watch?v=f6vY6tYvKGA,['Meet Bros'],2016,Baaghi,
Agar Tu Hota,['Ankit Tiwari'],Baaghi,https://www.youtube.com/watch?v=y1AhnOVOKSU,['Ankit Tiwari'],2016,Baaghi,
Girl I Need You,"['Meet Bros', 'Arijit Singh', 'Khushboo Grewal', 'Roach Killa']",Baaghi,https://www.youtube.com/watch?v=ndNOhJ8CqrE,['Meet Bros'],2016,Baaghi,
Get Ready To Fight,"['Benny Dayal', 'Siddharth Basrur']",Baaghi,https://www.youtube.com/watch?v=h6aGikIL-I4,['Pranay Rijia'],2016,Baaghi,
Baahon mein,['The Doorbeen'],Baahon Mein,https://www.youtube.com/watch?v=W5g_vjEjLvM,['The Doorbeen'],2016,,
Kho Gaye Hum Kahan,"['Jasleen Royal', 'Prateek Kuhad']",Baar Baar Dekho,https://www.youtube.com/watch?v=vt4jX0iRgCg,['Jasleen Royal'],2016,Baar Baar Dekho,
Sau Aasmaan (Sau Aasmaanon Ko Aur Do Jahanon Ko Chhod Ke Aayi Tere Paas),"['Armaan Malik', 'Neeti Mohan']",Baar Baar Dekho,https://www.youtube.com/watch?v=mpjNh-uGBY4,['Amaal Malik'],2016,Baar Baar Dekho,
Dariya,['Arko Pravo Mukherjee'],Baar Baar Dekho,https://www.youtube.com/watch?v=C16EMv_J02w,['Arko Pravo Mukherjee'],2016,Baar Baar Dekho,
Nachde Ne Saare,"['Jasleen Royal', 'Harshdeep Kaur', 'Siddharth Mahadevan']",Baar Baar Dekho,https://www.youtube.com/watch?v=HgIW7P4dsXU,['Jasleen Royal'],2016,Baar Baar Dekho,
Teri Khair Mangdi,['Bilal Saeed'],Baar Baar Dekho,https://www.youtube.com/watch?v=IkFBLFUqYD4,['Bilal Saeed'],2016,Baar Baar Dekho,
Mainu Kala Chashma Jachda Ey,"['Amar Arshi', 'Badshah', 'Neha Kakkar']",Baar Baar Dekho,https://www.youtube.com/watch?v=4WRJHbL4dAk,"['Prem - Hardeep', 'Badshah']",2016,Baar Baar Dekho,
Teri Khair Mangdi (Remix),['Bilal Saeed'],Baar Baar Dekho,https://www.youtube.com/watch?v=ZS2_5qaa0y4,['Bilal Saeed'],2016,Baar Baar Dekho,
Aankh Pe Chashma Daal Ke,['Mamta Sharma'],Babuji Ek Ticket Bambai,https://www.youtube.com/watch?v=rM50LvHnaJA,['Nikhil Kamat'],2016,Babuji Ek Ticket Bambai,
Bepanaah Tum Ko Chahe - I,"['Mohit Chauhan', 'Palak Muchhal']",Babuji Ek Ticket Bambai,https://www.youtube.com/watch?v=u_bxpEwnMn4,['Altaaf Sayyed'],2016,Babuji Ek Ticket Bambai,
